mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9.115515613555909,0.8333407315194997,0.011722946166992187,0.003232861641968885,0,60,"{'Boost__base_estimator__alpha': 0, 'Boost__n_estimators': 60}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.09971284866333,0.8257287844266945,0.009752416610717773,0.0018869921667800445,0,80,"{'Boost__base_estimator__alpha': 0, 'Boost__n_estimators': 80}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.245469617843629,0.8777163310888809,0.012597751617431641,0.003881348948251133,0,100,"{'Boost__base_estimator__alpha': 0, 'Boost__n_estimators': 100}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
0.4505465984344482,0.052102440258654084,0.0032301902770996093,0.002731306004236744,0.0316227766016838,1,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 1}",0.665625,0.640625,0.675,0.703125,0.7125,0.679375,0.025965722597301236,51,0.67265625,0.6734375,0.71328125,0.68671875,0.68359375,0.6859375,0.014740595518838441
0.8547713279724121,0.0789811995453617,0.005864191055297852,0.003634521971815202,0.0316227766016838,2,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 2}",0.696875,0.740625,0.675,0.678125,0.75625,0.709375,0.03313089570174641,25,0.7234375,0.74296875,0.71328125,0.6921875,0.778125,0.7300000000000001,0.029108666289010907
2.4978689193725585,0.18766004112729834,0.006847763061523437,0.0037470353213867992,0.0316227766016838,5,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 5}",0.684375,0.7375,0.675,0.71875,0.7375,0.710625,0.02633913438213186,24,0.7734375,0.80703125,0.76015625,0.75,0.8,0.778125,0.022135723037095493
3.639033651351929,0.9531368932794879,0.0054721832275390625,0.004592344448625393,0.0316227766016838,10,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 10}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
3.65490984916687,0.9667485751719889,0.00402984619140625,0.003370747876485637,0.0316227766016838,20,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 20}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
3.6929040431976317,0.917928556681081,0.005859851837158203,0.004163942158028755,0.0316227766016838,30,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 30}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
3.6582163333892823,0.9450604801676139,0.006038665771484375,0.002573122248630221,0.0316227766016838,45,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 45}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
3.623232889175415,0.9663776620801129,0.008447837829589844,0.005894309647726746,0.0316227766016838,60,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 60}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
3.7106864929199217,1.0295306981957708,0.006836605072021484,0.001740997304625761,0.0316227766016838,80,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 80}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
3.796612501144409,0.9055814161568729,0.004957389831542969,0.004240122607925984,0.0316227766016838,100,"{'Boost__base_estimator__alpha': 0.0316227766016838, 'Boost__n_estimators': 100}",0.721875,0.7375,0.675,0.71875,0.7375,0.718125,0.0229128784747792,11,0.81484375,0.8265625,0.76015625,0.75,0.8,0.7903125,0.03014693832920683
0.45679621696472167,0.06782069364118734,0.005047321319580078,0.0027264641090876418,0.1,1,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 1}",0.63125,0.596875,0.596875,0.63125,0.6625,0.62375,0.024732948671761696,139,0.625,0.63359375,0.6375,0.62890625,0.61953125,0.62890625,0.006308321636933222
0.8826327800750733,0.054460835775854234,0.0024315834045410155,0.0022724422857370035,0.1,2,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 2}",0.575,0.596875,0.596875,0.63125,0.6625,0.6125,0.03080939385966559,140,0.61328125,0.63359375,0.6375,0.62890625,0.61953125,0.6265625,0.008948638164547705
1.900059175491333,0.3940466347563172,0.0031705379486083986,0.0026186421304858704,0.1,5,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 5}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.8681500911712647,0.38001196019890726,0.006758260726928711,0.0021800504701465495,0.1,10,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 10}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.877125072479248,0.4093012146916289,0.004058551788330078,0.004244580193840557,0.1,20,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 20}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.889655876159668,0.464026460964462,0.006212711334228516,0.001185292838182496,0.1,30,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 30}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.8836223602294921,0.4117834081490948,0.005430030822753906,0.0032433761115461977,0.1,45,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 45}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.9034671306610107,0.43755070741392793,0.0033998489379882812,0.002870219149461253,0.1,60,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 60}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.9198161125183106,0.45736494655608073,0.006010198593139648,0.0014279315858975023,0.1,80,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 80}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
1.8826425552368165,0.4292113368505378,0.0038099288940429688,0.002393958542690274,0.1,100,"{'Boost__base_estimator__alpha': 0.1, 'Boost__n_estimators': 100}",0.63125,0.596875,0.60625,0.63125,0.6625,0.625625,0.02291287847477919,131,0.6390625,0.63359375,0.64765625,0.62890625,0.61953125,0.6337499999999999,0.00945796621901349
0.46494712829589846,0.05645985511039754,0.0028007030487060547,0.002315757761380787,0.0031622776601683794,1,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 1}",0.790625,0.740625,0.715625,0.7375,0.721875,0.74125,0.026398390102428605,1,0.85234375,0.7890625,0.7984375,0.83125,0.8890625,0.83203125,0.03644344934278311
1.0596200942993164,0.1059117233496602,0.005222845077514649,0.0019398267189176084,0.0031622776601683794,2,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 2}",0.790625,0.740625,0.715625,0.7375,0.721875,0.74125,0.026398390102428605,1,0.85234375,0.7890625,0.7984375,0.83125,0.8890625,0.83203125,0.03644344934278311
2.9097482681274416,0.37789550243635656,0.0066623687744140625,0.003126734464933359,0.0031622776601683794,5,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 5}",0.603125,0.659375,0.659375,0.6125,0.653125,0.6375,0.024526771087935724,123,0.946875,0.91796875,0.9203125,0.9359375,0.93828125,0.931875,0.011041912340034224
5.974371480941772,0.3025751238596104,0.005283212661743164,0.003975025271445114,0.0031622776601683794,10,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 10}",0.6375,0.653125,0.6125,0.6125,0.63125,0.629375,0.015512092057488531,127,0.9625,0.94140625,0.96171875,0.96015625,0.959375,0.9570312499999998,0.007890238233095374
9.21507887840271,0.8190945244833698,0.010685968399047851,0.0008248983967609542,0.0031622776601683794,20,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 20}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.087700033187867,0.8955029366990391,0.00951399803161621,0.0042420805110903025,0.0031622776601683794,30,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 30}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.112704181671143,0.8437484005277479,0.010711002349853515,0.0008069690134291776,0.0031622776601683794,45,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 45}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.119089603424072,0.8200604170625259,0.008473062515258789,0.003182450145074958,0.0031622776601683794,60,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 60}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.1634530544281,0.8736694067191615,0.010331821441650391,0.0005115058978335934,0.0031622776601683794,80,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 80}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.28315348625183,0.9184663219643665,0.010294294357299805,0.0003564860745411125,0.0031622776601683794,100,"{'Boost__base_estimator__alpha': 0.0031622776601683794, 'Boost__n_estimators': 100}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
0.4475230693817139,0.05859956719934115,0.005254125595092774,0.0029369754507657313,0.01,1,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 1}",0.759375,0.709375,0.709375,0.721875,0.70625,0.72125,0.019803724397193582,10,0.771875,0.73671875,0.78203125,0.7765625,0.84453125,0.7823437500000001,0.03490570444963115
0.9542345523834228,0.07633242089450669,0.004631519317626953,0.0032207610347688236,0.01,2,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 2}",0.759375,0.725,0.709375,0.721875,0.70625,0.724375,0.01889527057228872,9,0.771875,0.7671875,0.78203125,0.7765625,0.84453125,0.7884375,0.028476107035109256
2.6422951221466064,0.07595954681123807,0.0065629005432128905,0.003701600370805798,0.01,5,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 5}",0.69375,0.675,0.725,0.66875,0.70625,0.69375,0.02053959590644373,30,0.87734375,0.89375,0.834375,0.92265625,0.91484375,0.8885937500000001,0.03143927057638264
5.240255117416382,0.7206833182438644,0.005407571792602539,0.003658721997569663,0.01,10,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 10}",0.69375,0.64375,0.628125,0.684375,0.73125,0.67625,0.036795465073837526,63,0.87734375,0.94140625,0.92890625,0.95390625,0.9515625,0.930625,0.02806591014914713
9.683366298675537,2.886149948135276,0.012317180633544922,0.0035520725351479688,0.01,20,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 20}",0.69375,0.63125,0.6125,0.659375,0.703125,0.66,0.03487701607075925,77,0.87734375,0.9609375,0.96796875,0.96015625,0.96875,0.94703125,0.035020222952245765
12.419358921051025,4.671611729866286,0.017363500595092774,0.008548098910973332,0.01,30,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 30}",0.69375,0.65625,0.615625,0.659375,0.7,0.665,0.0303237736767705,72,0.87734375,0.96640625,0.96875,0.96015625,0.96875,0.94828125,0.03560786320287979
13.292463779449463,5.654555796397164,0.01669917106628418,0.006836463817689564,0.01,45,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 45}",0.69375,0.65,0.615625,0.659375,0.7,0.66375,0.030784025890061868,73,0.87734375,0.96328125,0.96875,0.96015625,0.96875,0.94765625,0.03531042582403957
13.360124683380127,5.621165517873653,0.015135955810546876,0.005416192956442782,0.01,60,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 60}",0.69375,0.65,0.615625,0.659375,0.7,0.66375,0.030784025890061868,73,0.87734375,0.96328125,0.96875,0.96015625,0.96875,0.94765625,0.03531042582403957
13.460013818740844,5.71097298586183,0.016042613983154298,0.0026711068371259353,0.01,80,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 80}",0.69375,0.65,0.615625,0.659375,0.7,0.66375,0.030784025890061868,73,0.87734375,0.96328125,0.96875,0.96015625,0.96875,0.94765625,0.03531042582403957
13.5811692237854,5.760979365282627,0.010168743133544923,0.006046238508244828,0.01,100,"{'Boost__base_estimator__alpha': 0.01, 'Boost__n_estimators': 100}",0.69375,0.65,0.615625,0.659375,0.7,0.66375,0.030784025890061868,73,0.87734375,0.96328125,0.96875,0.96015625,0.96875,0.94765625,0.03531042582403957
0.43759918212890625,0.049409833883266766,0.004600620269775391,0.0004901557245252199,0.00031622776601683794,1,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 1}",0.790625,0.740625,0.715625,0.7375,0.721875,0.74125,0.026398390102428605,1,0.85234375,0.7890625,0.7984375,0.83125,0.8890625,0.83203125,0.03644344934278311
0.9708370685577392,0.10843169163402358,0.008156347274780273,0.0034447876414590325,0.00031622776601683794,2,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 2}",0.790625,0.740625,0.715625,0.7375,0.721875,0.74125,0.026398390102428605,1,0.85234375,0.7890625,0.7984375,0.83125,0.8890625,0.83203125,0.03644344934278311
2.8434431552886963,0.3178508787289496,0.007017660140991211,0.0015821004166083601,0.00031622776601683794,5,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 5}",0.603125,0.659375,0.659375,0.6125,0.653125,0.6375,0.024526771087935724,123,0.946875,0.91796875,0.9203125,0.9359375,0.93828125,0.931875,0.011041912340034224
6.133645677566529,0.24947918610552844,0.008849096298217774,0.0012034736441312865,0.00031622776601683794,10,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 10}",0.6375,0.653125,0.6125,0.6125,0.63125,0.629375,0.015512092057488531,127,0.9625,0.94140625,0.96171875,0.96015625,0.959375,0.9570312499999998,0.007890238233095374
9.170346879959107,0.8499510637537792,0.01008462905883789,4.3303535376634364e-05,0.00031622776601683794,20,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 20}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.14610800743103,0.8543552809049304,0.010284852981567384,0.00035826100571565643,0.00031622776601683794,30,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 30}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.137285709381104,0.8811806925816694,0.009895753860473634,0.00044906829940573746,0.00031622776601683794,45,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 45}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.155153465270995,0.8967003515112976,0.008947277069091797,0.0034956698318665707,0.00031622776601683794,60,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 60}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.196400833129882,0.8480630691551672,0.009484291076660156,0.0013556894510058334,0.00031622776601683794,80,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 80}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.240892171859741,0.8972725487145506,0.010281991958618165,0.0010306909837966354,0.00031622776601683794,100,"{'Boost__base_estimator__alpha': 0.00031622776601683794, 'Boost__n_estimators': 100}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
0.45155773162841795,0.049936094307606343,0.004065895080566406,0.004214849059025592,0.001,1,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 1}",0.790625,0.740625,0.715625,0.7375,0.721875,0.74125,0.026398390102428605,1,0.85234375,0.7890625,0.7984375,0.83125,0.8890625,0.83203125,0.03644344934278311
0.9872059345245361,0.11351207622946244,0.002842140197753906,0.0009463264446384162,0.001,2,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 2}",0.790625,0.740625,0.715625,0.7375,0.721875,0.74125,0.026398390102428605,1,0.85234375,0.7890625,0.7984375,0.83125,0.8890625,0.83203125,0.03644344934278311
2.8389989376068114,0.3559779875591378,0.009720849990844726,0.0008120279117646379,0.001,5,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 5}",0.603125,0.659375,0.659375,0.6125,0.653125,0.6375,0.024526771087935724,123,0.946875,0.91796875,0.9203125,0.9359375,0.93828125,0.931875,0.011041912340034224
5.894618654251099,0.31659265384972624,0.004725790023803711,0.002768460682835356,0.001,10,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 10}",0.6375,0.653125,0.6125,0.6125,0.63125,0.629375,0.015512092057488531,127,0.9625,0.94140625,0.96171875,0.96015625,0.959375,0.9570312499999998,0.007890238233095374
9.17335548400879,0.8369907890276324,0.010828828811645508,0.0011461476353903288,0.001,20,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 20}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.109647417068482,0.8576153455760992,0.010106468200683593,2.2694944195448813e-05,0.001,30,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 30}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.133691596984864,0.9388478961953067,0.010118675231933594,1.4301458527304305e-05,0.001,45,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 45}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
9.114468955993653,0.899671916088328,0.010546255111694335,0.0008290734691140714,0.001,60,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 60}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
8.809616994857787,0.7421561495972518,0.009289360046386719,0.000984863541384937,0.001,80,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 80}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
7.7921998500823975,0.6846080005637993,0.007902383804321289,0.00315841619939844,0.001,100,"{'Boost__base_estimator__alpha': 0.001, 'Boost__n_estimators': 100}",0.671875,0.65,0.578125,0.7,0.625,0.645,0.04158011844619973,99,0.965625,0.94609375,0.96171875,0.96484375,0.9578125,0.95921875,0.0071158109604598195
